PUBLICATION DATE,FISCAL YEAR,MONTH,REVENUES/EXPENDITURES,DESCRIPTION,AMOUNT
20210406,2021,February,Revenues,Unrestricted Intgvt.  Aid,0
20210406,2021,February,Revenues,Intra-City Revenue,-148
20210406,2021,February,Revenues,Disallowances,0
20210406,2021,February,Revenues,Other Categorical Grants,4
20210406,2021,February,Revenues,Inter-Fund Revenues,33
20210406,2021,February,Revenues,Federal Categorical Grants,476
20210406,2021,February,Revenues,State Categorical Grants,290
20210406,2021,February,Expenditures,Personal Service,3742
20210406,2021,February,Expenditures,Other Than Personal Service,1681
20210406,2021,February,Expenditures,Debt Service,104
20210406,2021,February,Expenditures,Capital Stabilization Reserve,0
20210406,2021,February,Expenditures,General Reserve,0
20210406,2021,February,Expenditures,Intra-City Expenses,-148
20210406,2021,March,Revenues,General Property Taxes,1244
20210406,2021,March,Revenues,Other Taxes,3110
20210406,2021,March,Revenues,Miscellaneous Revenues,657
20210406,2021,March,Revenues,Unrestricted Intgvt.  Aid,0
20210406,2021,March,Revenues,Intra-City Revenue,-250
20210406,2021,March,Revenues,Disallowances,0
20210406,2021,March,Revenues,Other Categorical Grants,299
20210406,2021,March,Revenues,Inter-Fund Revenues,95
20210406,2021,March,Revenues,Federal Categorical Grants,928
20210406,2021,March,Revenues,State Categorical Grants,4138
20210406,2021,March,Expenditures,Personal Service,3748
20210406,2021,March,Expenditures,Other Than Personal Service,2499
20210406,2021,March,Expenditures,Debt Service,209
20210406,2021,March,Expenditures,Capital Stabilization Reserve,0
20210406,2021,March,Expenditures,General Reserve,0
20210406,2021,March,Expenditures,Intra-City Expenses,-250
20210406,2021,April,Revenues,General Property Taxes,571
20210406,2021,April,Revenues,Other Taxes,3402
20210406,2021,April,Revenues,Miscellaneous Revenues,578
20210406,2021,April,Revenues,Unrestricted Intgvt.  Aid,0
20210406,2021,April,Revenues,Intra-City Revenue,-297
20210406,2021,April,Revenues,Disallowances,0
20210406,2021,April,Revenues,Other Categorical Grants,25
20210406,2021,April,Revenues,Inter-Fund Revenues,118
20210406,2021,April,Revenues,Federal Categorical Grants,1037
20210406,2021,April,Revenues,State Categorical Grants,767
20210406,2021,April,Expenditures,Personal Service,3775
20210406,2021,April,Expenditures,Other Than Personal Service,2054
20210406,2021,April,Expenditures,Debt Service,52
20210406,2021,April,Expenditures,Capital Stabilization Reserve,0
20210406,2021,April,Expenditures,General Reserve,0
20210406,2021,April,Expenditures,Intra-City Expenses,-297
20210406,2021,May,Revenues,General Property Taxes,32
20210406,2021,May,Revenues,Other Taxes,1585
20210406,2021,May,Revenues,Miscellaneous Revenues,671
20210406,2021,May,Revenues,Unrestricted Intgvt.  Aid,0
20210406,2021,May,Revenues,Intra-City Revenue,-272
20210406,2021,May,Revenues,Disallowances,0
20210406,2021,May,Revenues,Other Categorical Grants,24
20210406,2021,May,Revenues,Inter-Fund Revenues,67
20210406,2021,May,Revenues,Federal Categorical Grants,1068
20210406,2021,May,Revenues,State Categorical Grants,2028
20210406,2021,May,Expenditures,Personal Service,3725
20210406,2021,May,Expenditures,Other Than Personal Service,1799
20210406,2021,May,Expenditures,Debt Service,58
20210406,2021,May,Expenditures,Capital Stabilization Reserve,0
20210406,2021,May,Expenditures,General Reserve,0
20210406,2021,May,Expenditures,Intra-City Expenses,-272
20210406,2021,June,Revenues,General Property Taxes,68
20210406,2021,June,Revenues,Other Taxes,3391
20210406,2021,June,Revenues,Miscellaneous Revenues,1024
20210406,2021,June,Revenues,Unrestricted Intgvt.  Aid,0
20210406,2021,June,Revenues,Intra-City Revenue,-558
20210406,2021,June,Revenues,Disallowances,0
20210406,2021,June,Revenues,Other Categorical Grants,129
20210406,2021,June,Revenues,Inter-Fund Revenues,49
20210406,2021,June,Revenues,Federal Categorical Grants,885
20210406,2021,June,Revenues,State Categorical Grants,1323
20210406,2021,June,Expenditures,Personal Service,5284
20210406,2021,June,Expenditures,Other Than Personal Service,2386
20210406,2021,June,Expenditures,Debt Service,3710
20210406,2021,June,Expenditures,Capital Stabilization Reserve,0
20210406,2021,June,Expenditures,General Reserve,0
20210406,2021,June,Expenditures,Intra-City Expenses,-558
20210406,2021,Post June,Revenues,General Property Taxes,-254
20210406,2021,Post June,Revenues,Other Taxes,181
20210406,2021,Post June,Revenues,Miscellaneous Revenues,238
20210406,2021,Post June,Revenues,Unrestricted Intgvt.  Aid,0
20210406,2021,Post June,Revenues,Intra-City Revenue,-245
20210406,2021,Post June,Revenues,Disallowances,-15
20210406,2021,Post June,Revenues,Other Categorical Grants,462
20210406,2021,Post June,Revenues,Inter-Fund Revenues,138
20210406,2021,Post June,Revenues,Federal Categorical Grants,5466
20210406,2021,Post June,Revenues,State Categorical Grants,3396
20210406,2021,Post June,Expenditures,Personal Service,2738
20210406,2021,Post June,Expenditures,Other Than Personal Service,3763
20210406,2021,Post June,Expenditures,Debt Service,17
20210406,2021,Post June,Expenditures,Capital Stabilization Reserve,0
20210406,2021,Post June,Expenditures,General Reserve,50
20210406,2021,Post June,Expenditures,Intra-City Expenses,-245
20210506,2021,July,Revenues,General Property Taxes,14130
20210506,2021,July,Revenues,Other Taxes,1446
20210506,2021,July,Revenues,Miscellaneous Revenues,694
20210506,2021,July,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,July,Revenues,Intra-City Revenue,-2
20210506,2021,July,Revenues,Disallowances,0
20210506,2021,July,Revenues,Other Categorical Grants,2
20210506,2021,July,Revenues,Inter-Fund Revenues,0
20210506,2021,July,Revenues,Federal Categorical Grants,66
20210506,2021,July,Revenues,State Categorical Grants,2
20210506,2021,July,Expenditures,Personal Service,2096
20210506,2021,July,Expenditures,Other Than Personal Service,11307
20210506,2021,July,Expenditures,Debt Service,837
20210506,2021,July,Expenditures,Capital Stabilization Reserve,0
20210506,2021,July,Expenditures,General Reserve,0
20210506,2021,July,Expenditures,Intra-City Expenses,-2
20210506,2021,August,Revenues,General Property Taxes,198
20210506,2021,August,Revenues,Other Taxes,1318
20210506,2021,August,Revenues,Miscellaneous Revenues,488
20210506,2021,August,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,August,Revenues,Intra-City Revenue,-2
20210506,2021,August,Revenues,Disallowances,0
20210506,2021,August,Revenues,Other Categorical Grants,113
20210506,2021,August,Revenues,Inter-Fund Revenues,0
20210506,2021,August,Revenues,Federal Categorical Grants,307
20210506,2021,August,Revenues,State Categorical Grants,8
20210506,2021,August,Expenditures,Personal Service,3420
20210506,2021,August,Expenditures,Other Than Personal Service,5507
20210506,2021,August,Expenditures,Debt Service,146
20210506,2021,August,Expenditures,Capital Stabilization Reserve,0
20210506,2021,August,Expenditures,General Reserve,0
20210506,2021,August,Expenditures,Intra-City Expenses,-2
20210506,2021,September,Revenues,General Property Taxes,1422
20210506,2021,September,Revenues,Other Taxes,3341
20210506,2021,September,Revenues,Miscellaneous Revenues,501
20210506,2021,September,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,September,Revenues,Intra-City Revenue,-22
20210506,2021,September,Revenues,Disallowances,0
20210506,2021,September,Revenues,Other Categorical Grants,4
20210506,2021,September,Revenues,Inter-Fund Revenues,35
20210506,2021,September,Revenues,Federal Categorical Grants,107
20210506,2021,September,Revenues,State Categorical Grants,799
20210506,2021,September,Expenditures,Personal Service,3619
20210506,2021,September,Expenditures,Other Than Personal Service,3030
20210506,2021,September,Expenditures,Debt Service,265
20210506,2021,September,Expenditures,Capital Stabilization Reserve,0
20210506,2021,September,Expenditures,General Reserve,0
20210506,2021,September,Expenditures,Intra-City Expenses,-22
20210506,2021,October,Revenues,General Property Taxes,837
20210506,2021,October,Revenues,Other Taxes,2001
20210506,2021,October,Revenues,Miscellaneous Revenues,728
20210506,2021,October,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,October,Revenues,Intra-City Revenue,-60
20210506,2021,October,Revenues,Disallowances,0
20210506,2021,October,Revenues,Other Categorical Grants,6
20210506,2021,October,Revenues,Inter-Fund Revenues,27
20210506,2021,October,Revenues,Federal Categorical Grants,416
20210506,2021,October,Revenues,State Categorical Grants,386
20210506,2021,October,Expenditures,Personal Service,4044
20210506,2021,October,Expenditures,Other Than Personal Service,2740
20210506,2021,October,Expenditures,Debt Service,38
20210506,2021,October,Expenditures,Capital Stabilization Reserve,0
20210506,2021,October,Expenditures,General Reserve,0
20210506,2021,October,Expenditures,Intra-City Expenses,-60
20210506,2021,November,Revenues,General Property Taxes,173
20210506,2021,November,Revenues,Other Taxes,1608
20210506,2021,November,Revenues,Miscellaneous Revenues,510
20210506,2021,November,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,November,Revenues,Intra-City Revenue,-55
20210506,2021,November,Revenues,Disallowances,0
20210506,2021,November,Revenues,Other Categorical Grants,15
20210506,2021,November,Revenues,Inter-Fund Revenues,15
20210506,2021,November,Revenues,Federal Categorical Grants,306
20210506,2021,November,Revenues,State Categorical Grants,576
20210506,2021,November,Expenditures,Personal Service,3757
20210506,2021,November,Expenditures,Other Than Personal Service,2208
20210506,2021,November,Expenditures,Debt Service,244
20210506,2021,November,Expenditures,Capital Stabilization Reserve,0
20210506,2021,November,Expenditures,General Reserve,0
20210506,2021,November,Expenditures,Intra-City Expenses,-55
20210506,2021,December,Revenues,General Property Taxes,8135
20210506,2021,December,Revenues,Other Taxes,3326
20210506,2021,December,Revenues,Miscellaneous Revenues,457
20210506,2021,December,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,December,Revenues,Intra-City Revenue,-101
20210506,2021,December,Revenues,Disallowances,0
20210506,2021,December,Revenues,Other Categorical Grants,29
20210506,2021,December,Revenues,Inter-Fund Revenues,27
20210506,2021,December,Revenues,Federal Categorical Grants,366
20210506,2021,December,Revenues,State Categorical Grants,1191
20210506,2021,December,Expenditures,Personal Service,3782
20210506,2021,December,Expenditures,Other Than Personal Service,1932
20210506,2021,December,Expenditures,Debt Service,-140
20210506,2021,December,Expenditures,Capital Stabilization Reserve,0
20210506,2021,December,Expenditures,General Reserve,0
20210506,2021,December,Expenditures,Intra-City Expenses,-101
20210506,2021,January,Revenues,General Property Taxes,4019
20210506,2021,January,Revenues,Other Taxes,3589
20210506,2021,January,Revenues,Miscellaneous Revenues,357
20210506,2021,January,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,January,Revenues,Intra-City Revenue,-49
20210506,2021,January,Revenues,Disallowances,0
20210506,2021,January,Revenues,Other Categorical Grants,21
20210506,2021,January,Revenues,Inter-Fund Revenues,91
20210506,2021,January,Revenues,Federal Categorical Grants,438
20210506,2021,January,Revenues,State Categorical Grants,207
20210506,2021,January,Expenditures,Personal Service,4482
20210506,2021,January,Expenditures,Other Than Personal Service,1950
20210506,2021,January,Expenditures,Debt Service,456
20210506,2021,January,Expenditures,Capital Stabilization Reserve,0
20210506,2021,January,Expenditures,General Reserve,0
20210506,2021,January,Expenditures,Intra-City Expenses,-49
20210506,2021,February,Revenues,General Property Taxes,116
20210506,2021,February,Revenues,Other Taxes,2070
20210506,2021,February,Revenues,Miscellaneous Revenues,362
20210506,2021,February,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,February,Revenues,Intra-City Revenue,-148
20210506,2021,February,Revenues,Disallowances,0
20210506,2021,February,Revenues,Other Categorical Grants,4
20210506,2021,February,Revenues,Inter-Fund Revenues,33
20210506,2021,February,Revenues,Federal Categorical Grants,476
20210506,2021,February,Revenues,State Categorical Grants,290
20210506,2021,February,Expenditures,Personal Service,3742
20210506,2021,February,Expenditures,Other Than Personal Service,1681
20210506,2021,February,Expenditures,Debt Service,104
20210506,2021,February,Expenditures,Capital Stabilization Reserve,0
20210506,2021,February,Expenditures,General Reserve,0
20210506,2021,February,Expenditures,Intra-City Expenses,-148
20210506,2021,March,Revenues,General Property Taxes,1312
20210506,2021,March,Revenues,Other Taxes,3485
20210506,2021,March,Revenues,Miscellaneous Revenues,521
20210506,2021,March,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,March,Revenues,Intra-City Revenue,-208
20210506,2021,March,Revenues,Disallowances,0
20210506,2021,March,Revenues,Other Categorical Grants,51
20210506,2021,March,Revenues,Inter-Fund Revenues,70
20210506,2021,March,Revenues,Federal Categorical Grants,475
20210506,2021,March,Revenues,State Categorical Grants,4019
20210506,2021,March,Expenditures,Personal Service,3718
20210506,2021,March,Expenditures,Other Than Personal Service,2524
20210506,2021,March,Expenditures,Debt Service,131
20210506,2021,March,Expenditures,Capital Stabilization Reserve,0
20210506,2021,March,Expenditures,General Reserve,0
20210506,2021,March,Expenditures,Intra-City Expenses,-208
20210506,2021,April,Revenues,General Property Taxes,571
20210506,2021,April,Revenues,Other Taxes,3002
20210506,2021,April,Revenues,Miscellaneous Revenues,659
20210506,2021,April,Revenues,Unrestricted Intgvt.  Aid,0
20210506,2021,April,Revenues,Intra-City Revenue,-311
20210506,2021,April,Revenues,Disallowances,0
20210506,2021,April,Revenues,Other Categorical Grants,296
20210506,2021,April,Revenues,Inter-Fund Revenues,118
20210506,2021,April,Revenues,Federal Categorical Grants,1193
20210506,2021,April,Revenues,State Categorical Grants,768
20210506,2021,April,Expenditures,Personal Service,3775
20210506,2021,April,Expenditures,Other Than Personal Service,2063
20210506,2021,April,Expenditures,Debt Service,130
20210506,2021,April,Expenditures,Capital Stabilization Reserve,0
20210506,2021,April,Expenditures,General Reserve,0
20210506,2021,April,Expenditures,Intra-City Expenses,-311
